year,country_slug,source_pdf,words,testament,unwavering,steadfast,resonate,navigate,foster,harness,beacon,embark,landscape,transformative,crossroads,profound,robust,seamless,bolster,delve,intricate,underscore,showcase,nuanced,multifaceted,tapestry,realm,meticulous,delineate,paramount,myriad,pivotal,sovereignty,cooperation,development,security,peace,dialogue,support,people
2018,botswana,https://gadebate.un.org/sites/default/files/gastatements/73/bw_en.pdf,2479,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,23,5,11,0,7,21
2018,brazil,https://gadebate.un.org/sites/default/files/gastatements/73/br_en.pdf,1897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,7,3,1,3,4
2018,brunei-darussalam,https://gadebate.un.org/sites/default/files/gastatements/73/bn_en.pdf,1424,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,4,8,1,1,11
2018,bulgaria,https://gadebate.un.org/sites/default/files/gastatements/73/bg_en.pdf,1672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,9,15,2,6,2
2018,cambodia,https://gadebate.un.org/sites/default/files/gastatements/73/kh_en.pdf,1655,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,5,4,1,2,3
2018,croatia,https://gadebate.un.org/sites/default/files/gastatements/73/hr_en.pdf,2102,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,9,10,10,2,6,8
2018,cyprus,https://gadebate.un.org/sites/default/files/gastatements/73/cy_en.pdf,2280,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,5,12,6,3,4,4
2018,czech-republic,https://gadebate.un.org/sites/default/files/gastatements/73/cz_en.pdf,648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
2018,democratic-peoples-republic-korea,https://gadebate.un.org/sites/default/files/gastatements/73/kp_en.pdf,2575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,19,10,0,2,11
2018,denmark,https://gadebate.un.org/sites/default/files/gastatements/73/dk_en.pdf,1608,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,6,3,2,10,5
2018,dominica,https://gadebate.un.org/sites/default/files/gastatements/73/dm_en.pdf,1593,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,3
2018,egypt,https://gadebate.un.org/sites/default/files/gastatements/73/eg_en.pdf,2514,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,4,9,6,6,0,2,7
2018,eritrea,https://gadebate.un.org/sites/default/files/gastatements/73/er_en.pdf,1058,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,3,0,0,6
2018,estonia,https://gadebate.un.org/sites/default/files/gastatements/73/ee_en.pdf,1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,6,6,0,4,12
2018,eswatini,https://gadebate.un.org/sites/default/files/gastatements/73/sz_en.pdf,1799,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,5,0,6,7
2018,ethiopia,https://gadebate.un.org/sites/default/files/gastatements/73/et_en.pdf,1536,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,13,15,16,1,3,3
2018,european-union,https://gadebate.un.org/sites/default/files/gastatements/73/eu_en.pdf,1138,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,3,4
2018,fiji,https://gadebate.un.org/sites/default/files/gastatements/73/fj_en.pdf,3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,2,5,20
2018,finland,https://gadebate.un.org/sites/default/files/gastatements/73/fi_en.pdf,1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,6,0,4,4
2018,gambia-republic,https://gadebate.un.org/sites/default/files/gastatements/73/gm_en.pdf,1463,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,6,9,0,14,2
2018,georgia,https://gadebate.un.org/sites/default/files/gastatements/73/ge_en.pdf,1847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,4,1,0,6,8
2018,ghana,https://gadebate.un.org/sites/default/files/gastatements/73/gh_en.pdf,1623,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,2,4
2018,greece,https://gadebate.un.org/sites/default/files/gastatements/73/gr_en.pdf,1675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,9,5,3,7,2
2018,grenada,https://gadebate.un.org/sites/default/files/gastatements/73/gd_en.pdf,2050,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,3,2,2,3,4,11
2018,guinea-bissau,https://gadebate.un.org/sites/default/files/gastatements/73/gw_en.pdf,1760,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,10,7,0,3,10
2018,guyana,https://gadebate.un.org/sites/default/files/gastatements/73/gy_en.pdf,1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,1,10,0,1,12
2018,holy-see,https://gadebate.un.org/sites/default/files/gastatements/73/va_en.pdf,3489,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,2,14,1,2,24
2018,iceland,https://gadebate.un.org/sites/default/files/gastatements/73/is_en.pdf,1614,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,6,7,1,3,6
2018,india,https://gadebate.un.org/sites/default/files/gastatements/73/in_en.pdf,2373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,7,10,3,2,7
2018,indonesia,https://gadebate.un.org/sites/default/files/gastatements/73/id_en.pdf,1359,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,3,20,2,5,7
2018,iran-islamic-republic,https://gadebate.un.org/sites/default/files/gastatements/73/ir_en.pdf,2010,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,5,4,8,11,4,3,15
2018,ireland,https://gadebate.un.org/sites/default/files/gastatements/73/ie_en.pdf,2871,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,12,12,0,6,17
2018,israel,https://gadebate.un.org/sites/default/files/gastatements/73/il_en.pdf,3545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,19
2018,italy,https://gadebate.un.org/sites/default/files/gastatements/73/it_en.pdf,3566,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,17,14,4,17,6
2018,jamaica,https://gadebate.un.org/sites/default/files/gastatements/73/jm_en.pdf,2507,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,15,7,8,1,12,14
2018,japan,https://gadebate.un.org/sites/default/files/gastatements/73/jp_en.pdf,1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,0,2
2018,jordan,https://gadebate.un.org/sites/default/files/gastatements/73/jo_en.pdf,1445,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,7,0,2,13
2018,kiribati,https://gadebate.un.org/sites/default/files/gastatements/73/ki_en.pdf,2204,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,0,5,0,7,25
2018,latvia,https://gadebate.un.org/sites/default/files/gastatements/73/lv_en.pdf,1752,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,13,10,1,9,8
2018,lesotho,https://gadebate.un.org/sites/default/files/gastatements/73/ls_en.pdf,2563,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,12,8,9,0,6,7
2018,liberia,https://gadebate.un.org/sites/default/files/gastatements/73/lr_en.pdf,1541,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,5,8,0,4,4
2018,liechtenstein,https://gadebate.un.org/sites/default/files/gastatements/73/li_en.pdf,1617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,0,2,8
2018,lithuania,https://gadebate.un.org/sites/default/files/gastatements/73/lt_en.pdf,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
2018,malawi,https://gadebate.un.org/sites/default/files/gastatements/73/mw_en.pdf,1498,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,9,0,3,18
2018,malaysia,https://gadebate.un.org/sites/default/files/gastatements/73/my_en.pdf,1652,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,6,6,1,6,6
2018,malta,https://gadebate.un.org/sites/default/files/gastatements/73/mt_en.pdf,1195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,5,0,3,4
2018,marshall-islands,https://gadebate.un.org/sites/default/files/gastatements/73/mh_en.pdf,2034,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,2,0,3,7
2018,mauritius,https://gadebate.un.org/sites/default/files/gastatements/73/mu_en.pdf,1994,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,11,2,2,7,9
2018,micronesia-federated-states,https://gadebate.un.org/sites/default/files/gastatements/73/fm_en.pdf,1573,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,6,0,5,8
2018,montenegro,https://gadebate.un.org/sites/default/files/gastatements/73/me_en.pdf,1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,5,9,2,4,0
2018,mozambique,https://gadebate.un.org/sites/default/files/gastatements/73/mz_en.pdf,2630,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,24,9,18,6,4,19
2018,myanmar,https://gadebate.un.org/sites/default/files/gastatements/73/mm_en.pdf,1866,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,6,15,0,2,6
2018,namibia,https://gadebate.un.org/sites/default/files/gastatements/73/na_en.pdf,1596,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,7,20,1,6,15
2018,nauru,https://gadebate.un.org/sites/default/files/gastatements/73/nr_en.pdf,1769,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,3,1,7,13
2018,nepal,https://gadebate.un.org/sites/default/files/gastatements/73/np_en.pdf,2362,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,11,15,2,7,6
2018,netherlands,https://gadebate.un.org/sites/default/files/gastatements/73/nl_en.pdf,1932,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,4,0,1,8
2018,new-zealand,https://gadebate.un.org/sites/default/files/gastatements/73/nz_en.pdf,1719,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7,14,5,2,10,6
2018,nigeria,https://gadebate.un.org/sites/default/files/gastatements/73/ng_en.pdf,1454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,8,4,0,2,3
2018,norway,https://gadebate.un.org/sites/default/files/gastatements/73/no_en.pdf,1630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,10,7,0,7,4
2018,pakistan,https://gadebate.un.org/sites/default/files/gastatements/73/pk_en.pdf,2230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,12,10,2,1,10
2018,palau,https://gadebate.un.org/sites/default/files/gastatements/73/pw_en.pdf,1626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,7,7,0,12,6
2018,papua-new-guinea,https://gadebate.un.org/sites/default/files/gastatements/73/pg_en.pdf,1639,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,1,10,14
2018,philippines,https://gadebate.un.org/sites/default/files/gastatements/73/ph_en.pdf,3142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,8,5,11,1,0,25
2018,poland,https://gadebate.un.org/sites/default/files/gastatements/73/pl_en.pdf,2323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,19,7,1,4,4
2018,republic-korea,https://gadebate.un.org/sites/default/files/gastatements/73/kr_2_en.pdf,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,2,33,1,6,4
2018,republic-moldova,https://gadebate.un.org/sites/default/files/gastatements/73/md_en.pdf,1686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,9,8,6,1,5,2
2018,romania,https://gadebate.un.org/sites/default/files/gastatements/73/ro_en.pdf,1255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,7,9,8,0,6,4
2018,rwanda,https://gadebate.un.org/sites/default/files/gastatements/73/rw_en.pdf,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,2
2018,saint-kitts-and-nevis,https://gadebate.un.org/sites/default/files/gastatements/73/kn_en.pdf,2671,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2,9,1,4,22
2018,saint-lucia,https://gadebate.un.org/sites/default/files/gastatements/73/lc_en.pdf,2015,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,2,0,5,13
2018,saint-vincent-and-grenadines,https://gadebate.un.org/sites/default/files/gastatements/73/vc_en.pdf,2344,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,2,6,0,2,11
2018,samoa,https://gadebate.un.org/sites/default/files/gastatements/73/ws_en.pdf,2494,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,8,11,5,1,10,11
2018,san-marino,https://gadebate.un.org/sites/default/files/gastatements/73/sm_en.pdf,2335,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,6,11,1,10,9
2018,sao-tome-and-principe,https://gadebate.un.org/sites/default/files/gastatements/73/st_en.pdf,2283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,14,3,7,5,7,10
2018,serbia,https://gadebate.un.org/sites/default/files/gastatements/73/rs_en.pdf,2032,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,7,3,1,11
2018,seychelles,https://gadebate.un.org/sites/default/files/gastatements/73/sc_en.pdf,1371,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1,3,1,2,6
2018,sierra-leone,https://gadebate.un.org/sites/default/files/gastatements/73/sl_en.pdf,2315,0,0,1,0,0,0,0,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,10,13,1,4,5
2018,singapore,https://gadebate.un.org/sites/default/files/gastatements/73/sg_en.pdf,1442,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,4,3,0,4,3
2018,slovakia,https://gadebate.un.org/sites/default/files/gastatements/73/sk_en.pdf,1525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,5,8,1,0,15
2018,slovenia,https://gadebate.un.org/sites/default/files/gastatements/73/si_en.pdf,1439,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,7,6,1,3,2
2018,solomon-islands,https://gadebate.un.org/sites/default/files/gastatements/73/sb_en.pdf,3074,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,7,8,10,3,8,30
2018,somalia,https://gadebate.un.org/sites/default/files/gastatements/73/so_en.pdf,1734,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,7,0,3,11
2018,south-africa,https://gadebate.un.org/sites/default/files/gastatements/73/za_en.pdf,1763,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,9,1,7,10
2018,south-sudan,https://gadebate.un.org/sites/default/files/gastatements/73/ss_en.pdf,2366,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,7,9,28,10,10,6
2018,sri-lanka,https://gadebate.un.org/sites/default/files/gastatements/73/lk_en.pdf,1351,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,3,3,0,6,11
2018,suriname,https://gadebate.un.org/sites/default/files/gastatements/73/sr_en.pdf,2858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,4,18,0,11,9,5,9
2018,sweden,https://gadebate.un.org/sites/default/files/gastatements/73/se_en.pdf,2203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9,9,23,2,8,4
2018,tajikistan,https://gadebate.un.org/sites/default/files/gastatements/73/tj_en.pdf,1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,6,5,0,5,6
2018,thailand,https://gadebate.un.org/sites/default/files/gastatements/73/th_en.pdf,1527,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,1,4,0,3,23
2018,timor-leste,https://gadebate.un.org/sites/default/files/gastatements/73/tl_en.pdf,3184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,28,5,6,7,6,24
2018,tonga,https://gadebate.un.org/sites/default/files/gastatements/73/to_en.pdf,1670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,18,6,4,0,7,7
2018,trinidad-and-tobago,https://gadebate.un.org/sites/default/files/gastatements/73/tt_en.pdf,1831,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,16,2,2,2,4,5
2018,turkmenistan,https://gadebate.un.org/sites/default/files/gastatements/73/tm_en.pdf,1276,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,6,1,1,4,3
2018,tuvalu,https://gadebate.un.org/sites/default/files/gastatements/73/tv_en.pdf,2720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,19,15,11,1,9,23
2018,uganda,https://gadebate.un.org/sites/default/files/gastatements/73/ug_en.pdf,702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,5
2018,ukraine,https://gadebate.un.org/sites/default/files/gastatements/73/ua_en.pdf,2478,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,15,10,0,7,6
2018,united-republic-tanzania,https://gadebate.un.org/sites/default/files/gastatements/73/tz_en.pdf,2041,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,8,16,16,1,10,6
2018,united-states-america,https://gadebate.un.org/sites/default/files/gastatements/73/us_en.pdf,4519,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,10,10,0,11,50
2018,viet-nam,https://gadebate.un.org/sites/default/files/gastatements/73/vn_en.pdf,1455,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,5,13,0,1,4
2018,zambia,https://gadebate.un.org/sites/default/files/gastatements/73/zm_en.pdf,1829,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,11,8,1,2,4
2018,zimbabwe,https://gadebate.un.org/sites/default/files/gastatements/73/zw_en.pdf,1256,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,5,10,8,10,0,2,4
2021,albania,https://gadebate.un.org/sites/default/files/gastatements/76/al_en.pdf,1654,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,5,8,3,3,5
2021,antigua-and-barbuda,https://gadebate.un.org/sites/default/files/gastatements/76/ag_en.pdf,1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,1,8
2021,armenia,https://gadebate.un.org/sites/default/files/gastatements/76/am_en.pdf,1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,7,3,0,6
2021,australia,https://gadebate.un.org/sites/default/files/gastatements/76/au_en.pdf,2080,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,6,5,2,10,9
2021,azerbaijan,https://gadebate.un.org/sites/default/files/gastatements/76/az_en.pdf,3637,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,7,7,3,7,9
2021,bangladesh,https://gadebate.un.org/sites/default/files/gastatements/76/bd_en.pdf,1996,0,0,1,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,2,9
2021,belgium,https://gadebate.un.org/sites/default/files/gastatements/76/be_en.pdf,1885,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,6,1,0,0,10
2021,bhutan,https://gadebate.un.org/sites/default/files/gastatements/76/bt_en.pdf,2072,0,0,0,0,0,0,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,3,8
2021,bosnia-and-herzegovina,https://gadebate.un.org/sites/default/files/gastatements/76/ba_en.pdf,3041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,11,0,3,4
2021,brunei-darussalam,https://gadebate.un.org/sites/default/files/gastatements/76/bn_en.pdf,1259,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,6,1,3,6
2021,bulgaria,https://gadebate.un.org/sites/default/files/gastatements/76/bg_en.pdf,1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,5,1,8,3
2021,cabo-verde,https://gadebate.un.org/sites/default/files/gastatements/76/cv_en.pdf,2493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,5,7,0,7,6
2021,cambodia,https://gadebate.un.org/sites/default/files/gastatements/76/kh_en.pdf,968,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,6,5,0,7,2
2021,canada,https://gadebate.un.org/sites/default/files/gastatements/76/ca_en.pdf,2732,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,8,0,5,23
2021,croatia,https://gadebate.un.org/sites/default/files/gastatements/76/hr_en.pdf,2034,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,6,9,5,1,5,9
